,e6,y6,e5,y5,e4,y4,e3,y3,e2,y2,e1,y1
12,-0.0946969696969697,3.037649219467401,-0.0946969696969697,3.5188246097337013,-0.0946969696969697,3.75941230486685,-0.0946969696969697,4.0,-0.0946969696969697,4.024058769513315,-0.0946969696969697,4.04811753902663
13,-0.09217171717171717,3.1584532190592793,-0.09217171717171717,3.5792266095296403,-0.09217171717171717,3.7896133047648197,-0.09217171717171717,4.0,-0.09217171717171717,4.021038669523518,-0.09217171717171717,4.042077339047036
14,-0.08964646464646464,3.275992245689215,-0.08964646464646464,3.637996122844608,-0.08964646464646464,3.8189980614223034,-0.08964646464646464,4.0,-0.08964646464646464,4.018100193857769,-0.08964646464646464,4.036200387715539
15,-0.08712121212121213,3.390266299357208,-0.08712121212121213,3.6951331496786044,-0.08712121212121213,3.847566574839302,-0.08712121212121213,4.0,-0.08712121212121213,4.01524334251607,-0.08712121212121213,4.030486685032139
16,-0.08459595959595959,3.501275380063259,-0.08459595959595959,3.75063769003163,-0.08459595959595959,3.8753188450158147,-0.08459595959595959,4.0,-0.08459595959595959,4.012468115498419,-0.08459595959595959,4.024936230996837
17,-0.08207070707070707,3.609019487807366,-0.08207070707070707,3.8045097439036835,-0.08207070707070707,3.9022548719518415,-0.08207070707070707,4.0,-0.08207070707070707,4.009774512804816,-0.08207070707070707,4.019549025609631
18,-0.07954545454545454,3.7134986225895315,-0.07954545454545454,3.856749311294766,-0.07954545454545454,3.9283746556473824,-0.07954545454545454,4.0,-0.07954545454545454,4.0071625344352615,-0.07954545454545454,4.014325068870523
19,-0.07702020202020202,3.814712784409754,-0.07702020202020202,3.9073563922048775,-0.07702020202020202,3.9536781961024383,-0.07702020202020202,4.0,-0.07702020202020202,4.004632180389756,-0.07702020202020202,4.009264360779512
20,-0.07449494949494949,3.912661973268034,-0.07449494949494949,3.9563309866340175,-0.07449494949494949,3.9781654933170083,-0.07449494949494949,4.0,-0.07449494949494949,4.0021834506683,-0.07449494949494949,4.004366901336598
21,-0.07196969696969696,4.007346189164371,-0.07196969696969696,4.003673094582186,-0.07196969696969696,4.001836547291092,-0.07196969696969696,4.0,-0.07196969696969696,3.999816345270891,-0.07196969696969696,3.999632690541781
22,-0.06944444444444445,4.098765432098765,-0.06944444444444445,4.049382716049383,-0.06944444444444445,4.0246913580246915,-0.06944444444444445,4.0,-0.06944444444444445,3.997530864197531,-0.06944444444444445,3.9950617283950614
23,-0.0669191919191919,4.186919702071218,-0.0669191919191919,4.093459851035609,-0.0669191919191919,4.046729925517804,-0.0669191919191919,4.0,-0.0669191919191919,3.99532700744822,-0.0669191919191919,3.990654014896439
24,-0.06439393939393939,4.271808999081726,-0.06439393939393939,4.135904499540864,-0.06439393939393939,4.067952249770431,-0.06439393939393939,4.0,-0.06439393939393939,3.993204775022957,-0.06439393939393939,3.9864095500459134
25,-0.061868686868686865,4.353433323130293,-0.061868686868686865,4.1767166615651465,-0.061868686868686865,4.088358330782573,-0.061868686868686865,4.0,-0.061868686868686865,3.9911641669217426,-0.061868686868686865,3.982328333843485
26,-0.05934343434343434,4.431792674216917,-0.05934343434343434,4.215896337108458,-0.05934343434343434,4.107948168554229,-0.05934343434343434,4.0,-0.05934343434343434,3.9892051831445774,-0.05934343434343434,3.978410366289154
27,-0.05681818181818181,4.506887052341598,-0.05681818181818181,4.253443526170799,-0.05681818181818181,4.126721763085399,-0.05681818181818181,4.0,-0.05681818181818181,3.98732782369146,-0.05681818181818181,3.97465564738292
28,-0.05429292929292928,4.578716457504337,-0.05429292929292928,4.289358228752168,-0.05429292929292928,4.144679114376084,-0.05429292929292928,4.0,-0.05429292929292928,3.9855320885623917,-0.05429292929292928,3.971064177124783
29,-0.05176767676767677,4.647280889705132,-0.05176767676767677,4.3236404448525665,-0.05176767676767677,4.161820222426282,-0.05176767676767677,4.0,-0.05176767676767677,3.9838179777573717,-0.05176767676767677,3.9676359555147434
30,-0.04924242424242424,4.712580348943985,-0.04924242424242424,4.356290174471993,-0.04924242424242424,4.178145087235996,-0.04924242424242424,4.0,-0.04924242424242424,3.9821854912764003,-0.04924242424242424,3.9643709825528006
31,-0.04671717171717171,4.774614835220896,-0.04671717171717171,4.387307417610448,-0.04671717171717171,4.193653708805224,-0.04671717171717171,4.0,-0.04671717171717171,3.9806346291194776,-0.04671717171717171,3.961269258238955
32,-0.044191919191919185,4.833384348535864,-0.044191919191919185,4.416692174267932,-0.044191919191919185,4.2083460871339655,-0.044191919191919185,4.0,-0.044191919191919185,3.9791653912866036,-0.044191919191919185,3.958330782573207
33,-0.04166666666666666,4.888888888888888,-0.04166666666666666,4.444444444444445,-0.04166666666666666,4.222222222222222,-0.04166666666666666,4.0,-0.04166666666666666,3.977777777777778,-0.04166666666666666,3.9555555555555553
34,-0.03914141414141413,4.941128456279971,-0.03914141414141413,4.470564228139986,-0.03914141414141413,4.235282114069992,-0.03914141414141413,4.0,-0.03914141414141413,3.9764717885930008,-0.03914141414141413,3.952943577186001
35,-0.0366161616161616,4.990103050709111,-0.0366161616161616,4.495051525354556,-0.0366161616161616,4.247525762677277,-0.0366161616161616,4.0,-0.0366161616161616,3.9752474237322724,-0.0366161616161616,3.9504948474645443
36,-0.03409090909090909,5.035812672176308,-0.03409090909090909,4.517906336088155,-0.03409090909090909,4.258953168044076,-0.03409090909090909,4.0,-0.03409090909090909,3.9741046831955926,-0.03409090909090909,3.9482093663911844
37,-0.03156565656565656,5.078257320681563,-0.03156565656565656,4.539128660340782,-0.03156565656565656,4.2695643301703905,-0.03156565656565656,4.0,-0.03156565656565656,3.973043566982961,-0.03156565656565656,3.946087133965922
38,-0.029040404040404033,5.117436996224875,-0.029040404040404033,4.558718498112438,-0.029040404040404033,4.279359249056219,-0.029040404040404033,4.0,-0.029040404040404033,3.9720640750943783,-0.029040404040404033,3.944128150188756
39,-0.026515151515151505,5.153351698806244,-0.026515151515151505,4.576675849403123,-0.026515151515151505,4.288337924701561,-0.026515151515151505,4.0,-0.026515151515151505,3.971166207529844,-0.026515151515151505,3.9423324150596875
40,-0.023989898989898978,5.186001428425671,-0.023989898989898978,4.5930007142128355,-0.023989898989898978,4.296500357106417,-0.023989898989898978,4.0,-0.023989898989898978,3.9703499642893583,-0.023989898989898978,3.940699928578716
41,-0.02146464646464645,5.215386185083155,-0.02146464646464645,4.607693092541577,-0.02146464646464645,4.303846546270789,-0.02146464646464645,4.0,-0.02146464646464645,3.969615345372921,-0.02146464646464645,3.939230690745842
42,-0.018939393939393936,5.241505968778696,-0.018939393939393936,4.620752984389348,-0.018939393939393936,4.310376492194674,-0.018939393939393936,4.0,-0.018939393939393936,3.9689623507805325,-0.018939393939393936,3.937924701561065
43,-0.01641414141414141,5.264360779512295,-0.01641414141414141,4.632180389756147,-0.01641414141414141,4.316090194878074,-0.01641414141414141,4.0,-0.01641414141414141,3.9683909805121926,-0.01641414141414141,3.9367819610243853
44,-0.013888888888888881,5.28395061728395,-0.013888888888888881,4.6419753086419755,-0.013888888888888881,4.320987654320987,-0.013888888888888881,4.0,-0.013888888888888881,3.9679012345679014,-0.013888888888888881,3.9358024691358025
45,-0.011363636363636354,5.300275482093664,-0.011363636363636354,4.650137741046832,-0.011363636363636354,4.325068870523416,-0.011363636363636354,4.0,-0.011363636363636354,3.9674931129476585,-0.011363636363636354,3.9349862258953165
46,-0.008838383838383826,5.313335373941435,-0.008838383838383826,4.656667686970717,-0.008838383838383826,4.328333843485359,-0.008838383838383826,4.0,-0.008838383838383826,3.9671666156514642,-0.008838383838383826,3.934333231302928
47,-0.006313131313131298,5.323130292827262,-0.006313131313131298,4.661565146413632,-0.006313131313131298,4.3307825732068155,-0.006313131313131298,4.0,-0.006313131313131298,3.9669217426793186,-0.006313131313131298,3.933843485358637
48,-0.0037878787878787845,5.329660238751147,-0.0037878787878787845,4.664830119375575,-0.0037878787878787845,4.332415059687786,-0.0037878787878787845,4.0,-0.0037878787878787845,3.9667584940312213,-0.0037878787878787845,3.9335169880624425
49,-0.0012626262626262569,5.33292521171309,-0.0012626262626262569,4.6664626058565455,-0.0012626262626262569,4.333231302928272,-0.0012626262626262569,4.0,-0.0012626262626262569,3.966676869707173,-0.0012626262626262569,3.933353739414345
50,0.0012626262626262708,5.33292521171309,0.0012626262626262708,4.6664626058565455,0.0012626262626262708,4.333231302928272,0.0012626262626262708,4.0,0.0012626262626262708,3.966676869707173,0.0012626262626262708,3.933353739414345
51,0.0037878787878788123,5.329660238751147,0.0037878787878788123,4.664830119375575,0.0037878787878788123,4.332415059687786,0.0037878787878788123,4.0,0.0037878787878788123,3.9667584940312213,0.0037878787878788123,3.9335169880624425
52,0.006313131313131326,5.323130292827262,0.006313131313131326,4.661565146413632,0.006313131313131326,4.3307825732068155,0.006313131313131326,4.0,0.006313131313131326,3.9669217426793186,0.006313131313131326,3.933843485358637
53,0.00883838383838384,5.313335373941435,0.00883838383838384,4.656667686970717,0.00883838383838384,4.328333843485359,0.00883838383838384,4.0,0.00883838383838384,3.9671666156514642,0.00883838383838384,3.934333231302928
54,0.011363636363636381,5.300275482093664,0.011363636363636381,4.650137741046832,0.011363636363636381,4.325068870523416,0.011363636363636381,4.0,0.011363636363636381,3.9674931129476585,0.011363636363636381,3.9349862258953165
55,0.013888888888888895,5.28395061728395,0.013888888888888895,4.6419753086419755,0.013888888888888895,4.320987654320987,0.013888888888888895,4.0,0.013888888888888895,3.9679012345679014,0.013888888888888895,3.9358024691358025
56,0.016414141414141437,5.264360779512294,0.016414141414141437,4.632180389756147,0.016414141414141437,4.316090194878074,0.016414141414141437,4.0,0.016414141414141437,3.9683909805121926,0.016414141414141437,3.9367819610243853
57,0.01893939393939395,5.241505968778696,0.01893939393939395,4.620752984389348,0.01893939393939395,4.310376492194674,0.01893939393939395,4.0,0.01893939393939395,3.9689623507805325,0.01893939393939395,3.937924701561065
58,0.021464646464646464,5.215386185083155,0.021464646464646464,4.607693092541577,0.021464646464646464,4.303846546270789,0.021464646464646464,4.0,0.021464646464646464,3.969615345372921,0.021464646464646464,3.939230690745842
59,0.023989898989899006,5.18600142842567,0.023989898989899006,4.5930007142128355,0.023989898989899006,4.296500357106417,0.023989898989899006,4.0,0.023989898989899006,3.9703499642893583,0.023989898989899006,3.940699928578716
60,0.02651515151515152,5.153351698806244,0.02651515151515152,4.576675849403123,0.02651515151515152,4.288337924701561,0.02651515151515152,4.0,0.02651515151515152,3.971166207529844,0.02651515151515152,3.9423324150596875
61,0.02904040404040406,5.117436996224875,0.02904040404040406,4.558718498112437,0.02904040404040406,4.279359249056219,0.02904040404040406,4.0,0.02904040404040406,3.9720640750943783,0.02904040404040406,3.944128150188756
62,0.031565656565656575,5.078257320681563,0.031565656565656575,4.539128660340782,0.031565656565656575,4.2695643301703905,0.031565656565656575,4.0,0.031565656565656575,3.973043566982961,0.031565656565656575,3.946087133965922
63,0.034090909090909116,5.0358126721763075,0.034090909090909116,4.517906336088155,0.034090909090909116,4.258953168044076,0.034090909090909116,4.0,0.034090909090909116,3.9741046831955926,0.034090909090909116,3.9482093663911844
64,0.03661616161616163,4.990103050709111,0.03661616161616163,4.4950515253545555,0.03661616161616163,4.247525762677277,0.03661616161616163,4.0,0.03661616161616163,3.9752474237322724,0.03661616161616163,3.9504948474645443
65,0.039141414141414144,4.941128456279971,0.039141414141414144,4.470564228139986,0.039141414141414144,4.235282114069992,0.039141414141414144,4.0,0.039141414141414144,3.9764717885930008,0.039141414141414144,3.952943577186001
66,0.041666666666666685,4.888888888888888,0.041666666666666685,4.444444444444445,0.041666666666666685,4.222222222222221,0.041666666666666685,4.0,0.041666666666666685,3.977777777777778,0.041666666666666685,3.9555555555555553
67,0.0441919191919192,4.833384348535863,0.0441919191919192,4.416692174267932,0.0441919191919192,4.2083460871339655,0.0441919191919192,4.0,0.0441919191919192,3.9791653912866036,0.0441919191919192,3.958330782573207
68,0.04671717171717174,4.774614835220895,0.04671717171717174,4.387307417610448,0.04671717171717174,4.193653708805224,0.04671717171717174,4.0,0.04671717171717174,3.9806346291194776,0.04671717171717174,3.961269258238955
69,0.049242424242424254,4.712580348943985,0.049242424242424254,4.356290174471993,0.049242424242424254,4.178145087235996,0.049242424242424254,4.0,0.049242424242424254,3.9821854912764003,0.049242424242424254,3.9643709825528006
70,0.051767676767676796,4.647280889705131,0.051767676767676796,4.323640444852566,0.051767676767676796,4.161820222426282,0.051767676767676796,4.0,0.051767676767676796,3.9838179777573717,0.051767676767676796,3.9676359555147434
71,0.05429292929292931,4.578716457504336,0.05429292929292931,4.289358228752168,0.05429292929292931,4.144679114376084,0.05429292929292931,4.0,0.05429292929292931,3.9855320885623917,0.05429292929292931,3.971064177124783
72,0.05681818181818182,4.506887052341598,0.05681818181818182,4.253443526170799,0.05681818181818182,4.126721763085399,0.05681818181818182,4.0,0.05681818181818182,3.98732782369146,0.05681818181818182,3.97465564738292
73,0.059343434343434365,4.431792674216916,0.059343434343434365,4.215896337108458,0.059343434343434365,4.107948168554229,0.059343434343434365,4.0,0.059343434343434365,3.9892051831445774,0.059343434343434365,3.978410366289154
74,0.06186868686868688,4.353433323130292,0.06186868686868688,4.1767166615651465,0.06186868686868688,4.088358330782572,0.06186868686868688,4.0,0.06186868686868688,3.9911641669217426,0.06186868686868688,3.982328333843485
75,0.06439393939393942,4.271808999081725,0.06439393939393942,4.135904499540863,0.06439393939393942,4.067952249770431,0.06439393939393942,4.0,0.06439393939393942,3.993204775022957,0.06439393939393942,3.9864095500459134
76,0.06691919191919193,4.186919702071217,0.06691919191919193,4.093459851035608,0.06691919191919193,4.046729925517804,0.06691919191919193,4.0,0.06691919191919193,3.99532700744822,0.06691919191919193,3.990654014896439
77,0.06944444444444445,4.098765432098765,0.06944444444444445,4.049382716049383,0.06944444444444445,4.0246913580246915,0.06944444444444445,4.0,0.06944444444444445,3.997530864197531,0.06944444444444445,3.9950617283950614
78,0.07196969696969699,4.00734618916437,0.07196969696969699,4.003673094582186,0.07196969696969699,4.001836547291092,0.07196969696969699,4.0,0.07196969696969699,3.999816345270891,0.07196969696969699,3.999632690541781
79,0.0744949494949495,3.912661973268033,0.0744949494949495,3.956330986634017,0.0744949494949495,3.9781654933170083,0.0744949494949495,4.0,0.0744949494949495,4.0021834506683,0.0744949494949495,4.004366901336598
80,0.07702020202020204,3.814712784409753,0.07702020202020204,3.9073563922048766,0.07702020202020204,3.953678196102438,0.07702020202020204,4.0,0.07702020202020204,4.004632180389756,0.07702020202020204,4.009264360779512
81,0.07954545454545456,3.7134986225895306,0.07954545454545456,3.8567493112947657,0.07954545454545456,3.9283746556473824,0.07954545454545456,4.0,0.07954545454545456,4.0071625344352615,0.07954545454545456,4.014325068870523
82,0.0820707070707071,3.609019487807365,0.0820707070707071,3.804509743903683,0.0820707070707071,3.902254871951841,0.0820707070707071,4.0,0.0820707070707071,4.009774512804816,0.0820707070707071,4.019549025609631
83,0.08459595959595961,3.501275380063258,0.08459595959595961,3.7506376900316294,0.08459595959595961,3.8753188450158143,0.08459595959595961,4.0,0.08459595959595961,4.012468115498419,0.08459595959595961,4.024936230996837
84,0.08712121212121213,3.390266299357208,0.08712121212121213,3.6951331496786044,0.08712121212121213,3.847566574839302,0.08712121212121213,4.0,0.08712121212121213,4.01524334251607,0.08712121212121213,4.030486685032139
85,0.08964646464646467,3.275992245689214,0.08964646464646467,3.6379961228446076,0.08964646464646467,3.8189980614223034,0.08964646464646467,4.0,0.08964646464646467,4.018100193857769,0.08964646464646467,4.036200387715539
86,0.09217171717171718,3.158453219059279,0.09217171717171718,3.57922660952964,0.09217171717171718,3.7896133047648197,0.09217171717171718,4.0,0.09217171717171718,4.021038669523518,0.09217171717171718,4.042077339047036
87,0.09469696969696972,3.0376492194674,0.09469696969696972,3.5188246097337004,0.09469696969696972,3.7594123048668497,0.09469696969696972,4.0,0.09469696969696972,4.024058769513315,0.09469696969696972,4.04811753902663
88,0.09722222222222224,2.913580246913579,0.09722222222222224,3.45679012345679,0.09722222222222224,3.7283950617283947,0.09722222222222224,4.0,0.09722222222222224,4.027160493827161,0.09722222222222224,4.054320987654321
89,0.09974747474747478,2.7862463013978145,0.09974747474747478,3.3931231506989077,0.09974747474747478,3.6965615753494534,0.09974747474747478,4.0,0.09974747474747478,4.030343842465054,0.09974747474747478,4.060687684930109
90,0.10227272727272729,2.655647382920109,0.10227272727272729,3.327823691460055,0.10227272727272729,3.663911845730027,0.10227272727272729,4.0,0.10227272727272729,4.033608815426997,0.10227272727272729,4.067217630853994
91,0.1047979797979798,2.5217834914804604,0.1047979797979798,3.2608917457402304,0.1047979797979798,3.6304458728701148,0.1047979797979798,4.0,0.1047979797979798,4.036955412712989,0.1047979797979798,4.073910825425977
92,0.10732323232323235,2.3846546270788678,0.10732323232323235,3.192327313539434,0.10732323232323235,3.5961636567697166,0.10732323232323235,4.0,0.10732323232323235,4.040383634323028,0.10732323232323235,4.080767268646056
93,0.10984848484848486,2.244260789715334,0.10984848484848486,3.1221303948576677,0.10984848484848486,3.5610651974288334,0.10984848484848486,4.0,0.10984848484848486,4.0438934802571165,0.10984848484848486,4.087786960514233
94,0.1123737373737374,2.100601979389856,0.1123737373737374,3.0503009896949287,0.1123737373737374,3.525150494847464,0.1123737373737374,4.0,0.1123737373737374,4.047484950515254,0.1123737373737374,4.094969901030507
95,0.11489898989898992,1.953678196102437,0.11489898989898992,2.9768390980512187,0.11489898989898992,3.488419549025609,0.11489898989898992,4.0,0.11489898989898992,4.05115804509744,0.11489898989898992,4.102316090194878
96,0.11742424242424243,1.8034894398530756,0.11742424242424243,2.9017447199265383,0.11742424242424243,3.4508723599632685,0.11742424242424243,4.0,0.11742424242424243,4.0549127640036735,0.11742424242424243,4.109825528007346
97,0.11994949494949497,1.6500357106417693,0.11994949494949497,2.825017855320885,0.11994949494949497,3.412508927660442,0.11994949494949497,4.0,0.11994949494949497,4.058749107233956,0.11994949494949497,4.117498214467911
98,0.12247474747474749,1.4933170084685226,0.12247474747474749,2.7466585042342615,0.12247474747474749,3.3733292521171303,0.12247474747474749,4.0,0.12247474747474749,4.062667074788287,0.12247474747474749,4.125334149576574
99,0.125,1.333333333333333,0.125,2.666666666666667,0.125,3.333333333333333,0.125,4.0,0.125,4.066666666666666,0.125,4.133333333333333
