e,PDF1,PDF2,PDF3
-0.077777777777777779,5.0,2.9629629629629637,0.004130315934560232
-0.077577577577577578,5.0,2.986289592896199,0.0044323551759898145
-0.077377377377377377,5.0,3.0095561026491966,0.0047530158227811594
-0.077177177177177175,5.0,3.032762492221952,0.0050932250926462794
-0.076976976976976974,5.0,3.0559087616144667,0.0054539445732620416
-0.076776776776776773,5.0,3.0789949108267427,0.0058361709827801055
-0.076576576576576585,5.0,3.102020939858777,0.0062409369291961453
-0.076376376376376384,5.0,3.1249868487105719,0.0066693116679606198
-0.076176176176176183,5.0,3.1478926373821268,0.007122401857205491
-0.075975975975975982,5.0,3.17073830587344,0.007601352309953513
-0.07577577577577578,5.0,3.1935238541845137,0.0081073467426698367
-0.075575575575575579,5.0,3.2162492823153492,0.0086416085195095988
-0.075375375375375378,5.0,3.2389145902659413,0.0092054013916078644
-0.075175175175175177,5.0,3.2615197780362957,0.0098000302307550656
-0.074974974974974976,5.0,3.2840648456264065,0.010426841756793525
-0.074774774774774774,5.0,3.3065497930362784,0.01108722525806842
-0.074574574574574587,5.0,3.3289746202659098,0.011782613304260357
-0.074374374374374386,5.0,3.3513393273153027,0.012514482450926546
-0.074174174174174184,5.0,3.3736439141844548,0.013284353935069916
-0.073973973973973983,5.0,3.3958883808733655,0.014093794361059021
-0.073773773773773782,5.0,3.4180727273820355,0.014944416376213769
-0.073573573573573581,5.0,3.4401969537104664,0.015837879335375307
-0.07337337337337338,5.0,3.462261059858657,0.016775889953775294
-0.073173173173173178,5.0,3.4842650458266067,0.017760202947519708
-0.072972972972972977,5.0,3.5062089116143178,0.018792621661003751
-0.072772772772772776,5.0,3.5280926572217868,0.019874998680573422
-0.072572572572572575,5.0,3.5499162826490149,0.021009236433752961
-0.072372372372372373,5.0,3.5716797878960049,0.022197287773356455
-0.072172172172172172,5.0,3.5933831729627523,0.023441156545807293
-0.071971971971971971,5.0,3.6150264378492607,0.024742898142989297
-0.07177177177177177,5.0,3.6366095825555291,0.026104620036958716
-0.071571571571571568,5.0,3.6581326070815572,0.027528482296850041
-0.071371371371371367,5.0,3.6795955114273449,0.029016698087311263
-0.07117117117117118,5.0,3.7009982955928891,0.030571534147811909
-0.070970970970970979,5.0,3.7223409595781956,0.032195311252171704
-0.070770770770770777,5.0,3.7436235033832634,0.033890404647660424
-0.070570570570570576,5.0,3.7648459270080883,0.035659244473033078
-0.070370370370370375,5.0,3.7860082304526745,0.037504316154865054
-0.070170170170170174,5.0,3.8071104137170191,0.039428160781562034
-0.069969969969969972,5.0,3.8281524768011259,0.041433375454427449
-0.069769769769769771,5.0,3.8491344197049902,0.043522613615179194
-0.06956956956956957,5.0,3.8700562424286149,0.045698585349314501
-0.069369369369369369,5.0,3.8909179449719988,0.047964057664733099
-0.069169169169169181,5.0,3.9117195273351415,0.050321854745038135
-0.06896896896896898,5.0,3.9324609895180451,0.052774858176944911
-0.068768768768768779,5.0,3.9531423315207097,0.05532600715123473
-0.068568568568568578,5.0,3.9737635533431326,0.057978298636710737
-0.068368368368368376,5.0,3.9943246549853151,0.060734787526616187
-0.068168168168168175,5.0,4.0148256364472577,0.063598586756989886
-0.067967967967967974,5.0,4.0352664977289594,0.066572867396447397
-0.067767767767767773,5.0,4.0556472388304217,0.069660858706891121
-0.067567567567567571,5.0,4.0759678597516427,0.072865848174660117
-0.06736736736736737,5.0,4.0962283604926242,0.076191181511649803
-0.067167167167167169,5.0,4.1164287410533662,0.079640262625941705
-0.066966966966966968,5.0,4.136569001433867,0.083216553561502038
-0.066766766766766766,5.0,4.1566491416341274,0.08692357440651842
-0.066566566566566565,5.0,4.1766691616541465,0.090764903169962843
-0.066366366366366364,5.0,4.196629061493927,0.094744175625978866
-0.066166166166166163,5.0,4.2165288411534663,0.098865085125717275
-0.065965965965965961,5.0,4.236368500632766,0.10313138237624937
-0.06576576576576576,5.0,4.2561480399318237,0.10754687518620837
-0.065565565565565573,5.0,4.2758674590506418,0.11211542817782781
-0.065365365365365372,5.0,4.2955267579892205,0.11684096246506334
-0.06516516516516517,5.0,4.3151259367475578,0.12172745529749313
-0.064964964964964969,5.0,4.3346649953256549,0.12677893966972109
-0.064764764764764768,5.0,4.3541439337235133,0.13199950389602
-0.064564564564564567,5.0,4.3735627519411295,0.13739329114996712
-0.064364364364364365,5.0,4.3929214499785081,0.14296449896884855
-0.064164164164164178,5.0,4.4122200278356418,0.14871737872262028
-0.063963963963963977,5.0,4.4314584855125387,0.15465623504724479
-0.063763763763763776,5.0,4.4506368230091953,0.16078542524222048
-0.063563563563563574,5.0,4.4697550403256097,0.16710935863216855
-0.063363363363363373,5.0,4.4888131374617855,0.17363249589233049
-0.063163163163163172,5.0,4.5078111144177191,0.18035934833787653
-0.062962962962962971,5.0,4.5267489711934141,0.18729447717692146
-0.062762762762762769,5.0,4.5456267077888697,0.19444249272718858
-0.062562562562562568,5.0,4.564444324204084,0.20180805359625095
-0.062362362362362367,5.0,4.5832018204390579,0.20939586582533762
-0.062162162162162166,5.0,4.6018991964937905,0.21721068199667454
-0.061961961961961964,5.0,4.6205364523682846,0.22525730030437913
-0.061761761761761763,5.0,4.6391135880625374,0.23354056358893391
-0.061561561561561562,5.0,4.6576306035765507,0.24206535833527762
-0.061361361361361368,5.0,4.6760874989103201,0.25083661363460463
-0.061161161161161166,5.0,4.6944842740638526,0.25985930010993818
-0.060960960960960965,5.0,4.7128209290371439,0.26913842880559724
-0.060760760760760764,5.0,4.7310974638301957,0.27867905004069604
-0.060560560560560563,5.0,4.7493138784430071,0.28848625222681085
-0.060360360360360361,5.0,4.7674701728755782,0.29856516064999122
-0.060160160160160167,5.0,4.785566347127908,0.30892093621731909
-0.059959959959959966,5.0,4.8036024011999974,0.31955877416820616
-0.059759759759759765,5.0,4.8215783350918482,0.33048390275068656
-0.059559559559559563,5.0,4.8394941488034577,0.34170158186293076
-0.059359359359359362,5.0,4.8573498423348278,0.35321710166028492
-0.059159159159159161,5.0,4.8751454156859557,0.36503578112810031
-0.05895895895895896,5.0,4.892880868856845,0.37716296662069193
-0.058758758758758765,5.0,4.9105562018474922,0.38960403036673602
-0.058558558558558564,5.0,4.9281714146579008,0.40236436894148192
-0.058358358358358363,5.0,4.9457265072880681,0.41544940170614308
-0.058158158158158162,5.0,4.9632214797379959,0.42886456921485133
-0.05795795795795796,5.0,4.9806563320076824,0.44261533158960448
-0.057757757757757759,5.0,4.9980310640971295,0.45670716686363305
-0.057557557557557558,5.0,5.0153456760063362,0.47114556929363144
-0.057357357357357364,5.0,5.0326001677353025,0.48593604764133469
-0.057157157157157162,5.0,5.0497945392840276,0.50108412342491804
-0.056956956956956961,5.0,5.0669287906525149,0.51659532914074746
-0.05675675675675676,5.0,5.0840029218407601,0.53247520645597479
-0.056556556556556559,5.0,5.101016932848764,0.54872930437257739
-0.056356356356356357,5.0,5.1179708236765293,0.56536317736333941
-0.056156156156156163,5.0,5.1348645943240534,0.58238238348039928
-0.055955955955955962,5.0,5.1516982447913362,0.59979248243696026
-0.055755755755755761,5.0,5.1684717750783804,0.61759903366276347
-0.055555555555555559,5.0,5.1851851851851833,0.63580759433395539
-0.055355355355355358,5.0,5.2018384751117486,0.6544237173780304
-0.055155155155155157,5.0,5.2184316448580708,0.67345294945446732
-0.054954954954954956,5.0,5.2349646944241544,0.69290082891178917
-0.054754754754754761,5.0,5.2514376238099958,0.71277288372171366
-0.05455455455455456,5.0,5.2678504330155969,0.73307462939111312
-0.054354354354354359,5.0,5.2842031220409584,0.75381156685254036
-0.054154154154154158,5.0,5.3004956908860805,0.77498918033400999
-0.053953953953953956,5.0,5.3167281395509622,0.79661293520886245
-0.053753753753753755,5.0,5.3329004680356027,0.81868827582642711
-0.053553553553553554,5.0,5.3490126763400019,0.84122062332430325
-0.05335335335335336,5.0,5.3650647644641634,0.86421537342305033
-0.053153153153153158,5.0,5.3810567324080827,0.88767789420410559
-0.052952952952952957,5.0,5.3969885801717625,0.91161352387174854
-0.052752752752752756,5.0,5.4128603077552011,0.9360275684999495
-0.052552552552552555,5.0,5.4286719151584011,0.96092529976499919
-0.052352352352352353,5.0,5.4444234023813607,0.98631195266469351
-0.052152152152152152,5.0,5.460114769424079,1.0121927232250483
-0.051951951951951958,5.0,5.4757460162865561,1.0385727661953423
-0.051751751751751757,5.0,5.4913171429687928,1.0654571927324774
-0.051551551551551555,5.0,5.5068281494707909,1.0928510680754477
-0.051351351351351354,5.0,5.5222790357925486,1.1207594092109603
-0.051151151151151153,5.0,5.537669801934066,1.1491871825310307
-0.050950950950950952,5.0,5.553000447895343,1.178139301483548
-0.050750750750750757,5.0,5.5682709736763778,1.2076206242167324
-0.050550550550550556,5.0,5.583481379277174,1.2376359512184392
-0.050350350350350355,5.0,5.598631664697729,1.2681900229512562
-0.050150150150150154,5.0,5.6137218299380454,1.2992875174843934
-0.049949949949949952,5.0,5.6287518749981214,1.3309330481233108
-0.049749749749749751,5.0,5.6437217998779561,1.3631311610380625
-0.04954954954954955,5.0,5.6586316045775504,1.3958863328913642
-0.049349349349349356,5.0,5.6734812890969026,1.4292029684673508
-0.049149149149149154,5.0,5.688270853436018,1.463085398302058
-0.048948948948948953,5.0,5.7030002975948912,1.4975378763165432
-0.048748748748748752,5.0,5.717669621573525,1.5325645774537935
-0.048548548548548551,5.0,5.7322788253719166,1.5681695953202592
-0.048348348348348349,5.0,5.7468279089900705,1.6043569398331892
-0.048148148148148148,5.0,5.7613168724279822,1.6411305348746201
-0.047947947947947954,5.0,5.7757457156856562,1.6784942159531868
-0.047747747747747753,5.0,5.7901144387630863,1.7164517278746823
-0.047547547547547551,5.0,5.8044230416602787,1.7550067224223782
-0.04734734734734735,5.0,5.8186715243772298,1.7941627560481865
-0.047147147147147149,5.0,5.8328598869139388,1.8339232875756575
-0.046946946946946948,5.0,5.84698812927041,1.8742916759158059
-0.046746746746746747,5.0,5.8610562514466418,1.9152711777967926
-0.046546546546546552,5.0,5.8750642534426305,1.9568649455085585
-0.046346346346346351,5.0,5.8890121352583806,1.9990760246632904
-0.04614614614614615,5.0,5.9028998968938904,2.0419073519728559
-0.045945945945945948,5.0,5.9167275383491598,2.0853617530441593
-0.045745745745745747,5.0,5.9304950596241879,2.1294419401934315
-0.045545545545545546,5.0,5.9442024607189765,2.1741505102804872
-0.045345345345345352,5.0,5.9578497416335248,2.2194899425639298
-0.04514514514514515,5.0,5.9714369023678309,2.2654625965783084
-0.044944944944944949,5.0,5.984963942921901,2.3120707100342028
-0.044744744744744748,5.0,5.9984308632957291,2.3593163967422823
-0.044544544544544547,5.0,6.0118376634893149,2.4072016445622322
-0.044344344344344346,5.0,6.0251843435026613,2.4557283133776386
-0.044144144144144144,5.0,6.0384709033357682,2.5048981330976594
-0.04394394394394395,5.0,6.0516973429886338,2.5547127016865954
-0.043743743743743749,5.0,6.0648636624612591,2.60517348322219
-0.043543543543543548,5.0,6.0779698617536448,2.6562818059837014
-0.043343343343343346,5.0,6.0910159408657893,2.7080388605706331
-0.043143143143143145,5.0,6.1040018997976935,2.7604456980530281
-0.042942942942942944,5.0,6.1169277385493599,2.8135032281543846
-0.042742742742742743,5.0,6.1297934571207842,2.8672122174678765
-0.042542542542542548,5.0,6.1425990555119681,2.9215732877070435
-0.042342342342342347,5.0,6.1553445337229116,2.9765869139916239
-0.042142142142142146,5.0,6.1680298917536156,3.0322534231695366
-0.041941941941941945,5.0,6.1806551296040775,3.0885729921758336
-0.041741741741741743,5.0,6.1932202472742999,3.1455456464295111
-0.041541541541541542,5.0,6.2057252447642837,3.2031712582689802
-0.041341341341341341,5.0,6.2181701220740244,3.2614495454270718
-0.041141141141141147,5.0,6.2305548792035257,3.3203800695464203
-0.040940940940940945,5.0,6.2428795161527892,3.3799622347359137
-0.040740740740740744,5.0,6.2551440329218098,3.4401952861691703
-0.040540540540540543,5.0,6.2673484295105908,3.5010783087257149
-0.040340340340340342,5.0,6.2794927059191314,3.5626102256756118
-0.04014014014014014,5.0,6.2915768621474317,3.6247897974084
-0.039939939939939946,5.0,6.3036008981954916,3.6876156202069792
-0.039739739739739745,5.0,6.3155648140633112,3.7510861250671792
-0.039539539539539544,5.0,6.3274686097508921,3.8151995765637778
-0.039339339339339342,5.0,6.33931228525823,3.8799540717635872
-0.039139139139139141,5.0,6.3510958405853284,3.9453475391863573
-0.03893893893893894,5.0,6.3628192757321882,4.0113777378139934
-0.038738738738738739,5.0,6.3744825906988067,4.078042256149021
-0.038538538538538544,5.0,6.3860857854851849,4.1453385113225734
-0.038338338338338343,5.0,6.3976288600913218,4.2132637482527988
-0.038138138138138142,5.0,6.4091118145172192,4.2818150388540843
-0.037937937937937941,5.0,6.4205346487628763,4.3509892812977471
-0.037737737737737739,5.0,6.4318973628282912,4.4207831993247284
-0.037537537537537538,5.0,6.4431999567134701,4.4911933416109333
-0.037337337337337337,5.0,6.4544424304184052,4.5622160811854018
-0.037137137137137136,5.0,6.4656247839431007,4.6338476149022387
-0.036936936936936934,5.0,6.4767470172875568,4.706083962966475
-0.036736736736736733,5.0,6.4878091304517715,4.7789209685144227
-0.036536536536536546,5.0,6.4988111234357477,4.8523542972489464
-0.036336336336336345,5.0,6.5097529962394818,4.9263794371300769
-0.036136136136136143,5.0,6.5206347488629763,5.0009916981213332
-0.035935935935935942,5.0,6.5314563813062305,5.076186211992197
-0.035735735735735741,5.0,6.5422178935692443,5.1519579321769715
-0.03553553553553554,5.0,6.5529192856520186,5.2283016336905295
-0.035335335335335338,5.0,6.5635605575545508,5.3052119131010729
-0.035135135135135137,5.0,6.5741417092768435,5.3826831885604296
-0.034934934934934936,5.0,6.5846627408188967,5.4607096998917992
-0.034734734734734735,5.0,6.5951236521807095,5.5392855087356905
-0.034534534534534533,5.0,6.6055244433622811,5.6184044987538133
-0.034334334334334332,5.0,6.6158651143636114,5.6980603758914317
-0.034134134134134131,5.0,6.6261456651847039,5.7782466686981682
-0.03393393393393393,5.0,6.6363660958255561,5.8589567287076454
-0.033733733733733742,5.0,6.6465264062861662,5.9401837308758161
-0.033533533533533541,5.0,6.6566265965665359,6.0219206740783999
-0.03333333333333334,5.0,6.6666666666666661,6.1041603816673637
-0.033133133133133139,5.0,6.676646616586555,6.1868955020864052
-0.032932932932932937,5.0,6.6865664463262062,6.2701185095458012
-0.032732732732732736,5.0,6.6964261558856153,6.3538217047563714
-0.032532532532532535,5.0,6.706225745264784,6.4379972157227261
-0.032332332332332334,5.0,6.7159652144637123,6.5226369985956776
-0.032132132132132132,5.0,6.7256445634824003,6.6077328385839262
-0.031931931931931931,5.0,6.7352637923208487,6.6932763509247257
-0.03173173173173173,5.0,6.7448229009790559,6.779258981913614
-0.031531531531531529,5.0,6.7543218894570227,6.8656720099932897
-0.031331331331331327,5.0,6.7637607577547509,6.9525065469009757
-0.03113113113113114,5.0,6.773139505872237,7.039753538874578
-0.030930930930930939,5.0,6.7824581338094845,7.1274037679174462
-0.030730730730730738,5.0,6.7917166415664898,7.2154478531212138
-0.030530530530530536,5.0,6.8009150291432556,7.3038762520468898
-0.030330330330330335,5.0,6.8100532965397829,7.392679262163659
-0.030130130130130134,5.0,6.8191314437560679,7.4818470223452849
-0.029929929929929933,5.0,6.8281494707921118,7.5713695144238589
-0.029729729729729731,5.0,6.8371073776479179,7.6612365648005865
-0.02952952952952953,5.0,6.8460051643234818,7.7514378461129478
-0.029329329329329329,5.0,6.8548428308188063,7.8419628789585731
-0.029129129129129128,5.0,6.8636203771338904,7.9328010336746866
-0.028928928928928926,5.0,6.8723378032687341,8.0239415321734118
-0.028728728728728725,5.0,6.8809951092233366,8.115373449831905
-0.028528528528528524,5.0,6.8895922949977013,8.2070857174375291
-0.028328328328328337,5.0,6.8981293605918221,8.2990671231868962
-0.028128128128128135,5.0,6.9066063060057044,8.3913063147390137
-0.027927927927927934,5.0,6.9150231312393471,8.4837918013214626
-0.027727727727727733,5.0,6.9233798362927486,8.5765119558893552
-0.027527527527527532,5.0,6.9316764211659097,8.6694550173366878
-0.02732732732732733,5.0,6.9399128858588304,8.7626090927590781
-0.027127127127127129,5.0,6.9480892303715125,8.8559621597677083
-0.026926926926926928,5.0,6.9562054547039525,8.9495020688537483
-0.026726726726726727,5.0,6.9642615588561538,9.0432165458025491
-0.026526526526526525,5.0,6.9722575428281113,9.137093194157039
-0.026326326326326324,5.0,6.9801934066198319,9.2311194977297983
-0.026126126126126123,5.0,6.988069150231313,9.325282823162798
-0.025925925925925922,5.0,6.9958847736625502,9.4195704225344503
-0.025725725725725734,5.0,7.0036402769135497,9.5139694360130402
-0.025525525525525533,5.0,7.011335659984308,9.6084668945559457
-0.025325325325325332,5.0,7.0189709228748249,9.7030497226536614
-0.025125125125125131,5.0,7.0265460655851042,9.7977047411183307
-0.024924924924924929,5.0,7.0340610881151431,9.8924186699151715
-0.024724724724724728,5.0,7.0415159904649398,9.9871781310371102
-0.024524524524524527,5.0,7.0489107726344962,10.08196965142065
-0.024324324324324326,5.0,7.0562454346238122,10.176779665903034
-0.024124124124124124,5.0,7.0635199764328878,10.271594520219343
-0.023923923923923923,5.0,7.0707343980617239,10.366400474038731
-0.023723723723723722,5.0,7.0778886995103205,10.461183704039115
-0.023523523523523521,5.0,7.0849828807786759,10.555930307019263
-0.023323323323323319,5.0,7.0920169418667918,10.65062630304722
-0.023123123123123118,5.0,7.0989908827746655,10.7452576386445
-0.022922922922922931,5.0,7.1059047035022989,10.83981019000473
-0.02272272272272273,5.0,7.1127584040496945,10.934269766246132
-0.022522522522522528,5.0,7.119551984416848,11.028622112696329
-0.022322322322322327,5.0,7.1262854446037611,11.122852914209194
-0.022122122122122126,5.0,7.1329587846104356,11.216947798512313
-0.021921921921921925,5.0,7.139572004436868,11.310892339583793
-0.021721721721721723,5.0,7.1461251040830609,11.404672061058127
-0.021521521521521522,5.0,7.1526180835490125,11.498272439659376
-0.021321321321321321,5.0,7.1590509428347255,11.591678908661006
-0.02112112112112112,5.0,7.1654236819401982,11.684876861371087
-0.020920920920920918,5.0,7.1717363008654287,11.777851654642047
-0.020720720720720717,5.0,7.1779887996104206,11.87058861240363
-0.020520520520520516,5.0,7.1841811781751712,11.96307302921808
-0.020320320320320329,5.0,7.1903134365596815,12.055290173856399
-0.020120120120120127,5.0,7.1963855747639514,12.147225292894818
-0.019919919919919926,5.0,7.2023975927879818,12.238863614329746
-0.019719719719719725,5.0,7.2083494906317709,12.330190351210925
-0.019519519519519524,5.0,7.2142412682953214,12.421190705290714
-0.019319319319319322,5.0,7.2200729257786298,12.51184987068933
-0.019119119119119121,5.0,7.2258444630816996,12.602153037573776
-0.01891891891891892,5.0,7.2315558802045281,12.692085395850562
-0.018718718718718719,5.0,7.2372071771471154,12.781632138869851
-0.018518518518518517,5.0,7.242798353909464,12.870778467140788
-0.018318318318318316,5.0,7.2483294104915723,12.959509592055909
-0.018118118118118115,5.0,7.2538003468934393,13.047810739624822
-0.017917917917917914,5.0,7.2592111631150669,13.135667154214138
-0.017717717717717726,5.0,7.2645618591564531,13.223064102294241
-0.017517517517517525,5.0,7.269852435017599,13.309986876190436
-0.017317317317317324,5.0,7.2750828906985063,13.396420797837832
-0.017117117117117123,5.0,7.2802532261991715,13.482351222538746
-0.016916916916916921,5.0,7.2853634415195989,13.567763542721218
-0.01671671671671672,5.0,7.2904135366597815,13.652643191697653
-0.016516516516516519,5.0,7.2954035116197273,13.73697564742209
-0.016316316316316318,5.0,7.3003333663994328,13.820746436245255
-0.016116116116116116,5.0,7.305203100998896,13.903941136665759
-0.015915915915915915,5.0,7.3100127154181189,13.986545383076749
-0.015715715715715714,5.0,7.314762209657105,14.068544869506118
-0.015515515515515513,5.0,7.3194515837158489,14.149925353349811
-0.015315315315315312,5.0,7.3240808375943498,14.230672659096427
-0.01511511511511511,5.0,7.3286499712926139,14.310772682042147
-0.014914914914914923,5.0,7.3331589848106358,14.390211391994747
-0.014714714714714722,5.0,7.3376078781484173,14.468974836965716
-0.01451451451451452,5.0,7.3419966513059594,14.547049146848584
-0.014314314314314319,5.0,7.3463253042832628,14.624420537083257
-0.014114114114114118,5.0,7.3505938370803223,14.701075312304189
-0.013913913913913917,5.0,7.3548022496971441,14.776999869971929
